booking_key,booking_id,guest_key,property_key,channel_key,booking_date,check_in_date,check_out_date,cancel_date,stay_type,status,is_cancelled,nights,lead_time_days,net_room_amount_inr,discount_inr,commission_inr,nightly_rate_inr,has_business_date_drift
3977,BK0003977,345,1,3,2026-04-17,2026-04-21,2026-04-26,,nightly,checked_out,False,5,4,20271.20,0.00,3648.82,4054.24,False
3978,BK0003978,5064,1,6,2026-04-18,2026-04-21,2026-04-24,,nightly,checked_out,False,3,3,18177.21,2019.69,0.00,6059.07,False
3979,BK0003979,4231,1,5,2026-04-20,2026-04-21,2026-04-24,,nightly,checked_out,False,3,1,14640.87,0.00,0.00,4880.29,False
3980,BK0003980,5153,2,2,2026-04-03,2026-04-21,2026-04-22,,nightly,checked_out,False,1,18,3629.24,191.01,616.97,3629.24,False
3981,BK0003981,2448,2,5,2026-04-15,2026-04-21,2026-04-22,,nightly,checked_out,False,1,6,5482.19,0.00,0.00,5482.19,False
3982,BK0003982,4892,2,5,2026-04-18,2026-04-21,2026-04-23,,nightly,checked_out,False,2,3,9906.84,0.00,0.00,4953.42,False
3983,BK0003983,4081,2,8,2026-04-21,2026-04-21,2026-04-24,,nightly,checked_out,False,3,0,12738.82,1415.42,0.00,4246.27,False
3984,BK0003984,5781,2,6,2026-04-19,2026-04-21,2026-04-24,,nightly,checked_out,False,3,2,12646.90,665.63,0.00,4215.63,False
3985,BK0003985,1037,3,1,2026-03-19,2026-04-21,2026-04-25,,nightly,checked_out,False,4,33,13051.60,0.00,2610.32,3262.90,False
3986,BK0003986,5424,3,1,2026-04-17,2026-04-21,2026-04-22,,nightly,checked_out,False,1,4,3815.10,0.00,763.02,3815.10,False
3987,BK0003987,4727,3,5,2026-04-11,2026-04-21,2026-05-04,,nightly,checked_out,False,13,10,49222.41,2590.65,0.00,3786.34,False
3988,BK0003988,431,1,5,2026-04-19,2026-04-22,2026-04-29,,nightly,checked_out,False,7,3,37529.45,0.00,0.00,5361.35,False
3989,BK0003989,4275,1,5,2026-04-13,2026-04-22,2026-04-24,,nightly,checked_out,False,2,9,7117.08,0.00,0.00,3558.54,False
3990,BK0003990,2323,2,1,2026-04-09,2026-04-22,2026-04-23,,nightly,checked_out,False,1,13,6669.06,0.00,1333.81,6669.06,False
3991,BK0003991,795,2,1,2026-04-19,2026-04-22,2026-04-23,,nightly,checked_out,False,1,3,3718.02,0.00,743.60,3718.02,False
3992,BK0003992,8058,2,7,2026-04-22,2026-04-22,2026-04-22,,microstay,checked_out,False,0,0,1465.13,0.00,175.82,1465.13,False
3993,BK0003993,2841,3,2,2026-02-06,2026-04-22,2026-04-23,2026-04-12,nightly,cancelled,True,1,74,2991.58,0.00,508.57,2991.58,True
3994,BK0003994,6813,2,6,2026-04-20,2026-04-23,2026-04-25,2026-04-20,nightly,cancelled,True,2,3,9432.08,0.00,0.00,4716.04,False
3995,BK0003995,6323,2,7,2026-04-22,2026-04-23,2026-04-23,,microstay,checked_out,False,0,1,1522.06,0.00,182.65,1522.06,False
3996,BK0003996,213,2,3,2026-04-19,2026-04-23,2026-04-24,,nightly,checked_out,False,1,4,7016.19,0.00,1262.91,7016.19,False
3997,BK0003997,4819,2,2,2026-04-09,2026-04-23,2026-04-25,,nightly,checked_out,False,2,14,13692.52,0.00,2327.73,6846.26,False
3998,BK0003998,3438,2,2,2026-02-16,2026-04-23,2026-04-26,2026-03-04,nightly,cancelled,True,3,66,10740.18,0.00,1825.83,3580.06,False
3999,BK0003999,6894,3,5,2026-03-27,2026-04-23,2026-04-26,,nightly,checked_out,False,3,27,10578.32,556.75,0.00,3526.11,False
4000,BK0004000,4584,3,5,2026-04-21,2026-04-23,2026-04-26,,nightly,checked_out,False,3,2,7584.67,1338.47,0.00,2528.22,False
4001,BK0004001,4433,1,6,2026-04-19,2026-04-24,2026-05-04,,nightly,checked_out,False,10,5,29584.80,3287.20,0.00,2958.48,False
4002,BK0004002,5246,2,6,2026-04-19,2026-04-24,2026-04-26,,nightly,checked_out,False,2,5,10319.32,0.00,0.00,5159.66,False
4003,BK0004003,4384,2,3,2026-04-06,2026-04-24,2026-04-27,,nightly,checked_out,False,3,18,18637.38,0.00,3354.73,6212.46,False
4004,BK0004004,3837,2,5,2026-04-18,2026-04-24,2026-04-25,2026-04-23,nightly,cancelled,True,1,6,7280.85,0.00,0.00,7280.85,False
4005,BK0004005,7706,2,6,2026-04-20,2026-04-24,2026-04-26,,nightly,checked_out,False,2,4,8237.56,0.00,0.00,4118.78,False
4006,BK0004006,7843,2,1,2026-03-29,2026-04-24,2026-04-25,,nightly,checked_out,False,1,26,3730.76,414.53,746.15,3730.76,False
4007,BK0004007,3895,2,6,2026-04-13,2026-04-24,2026-04-28,,nightly,checked_out,False,4,11,20371.96,0.00,0.00,5092.99,False
4008,BK0004008,4206,3,6,2026-04-22,2026-04-24,2026-04-25,,nightly,checked_out,False,1,2,3835.16,426.13,0.00,3835.16,False
4009,BK0004009,142,3,5,2026-04-18,2026-04-24,2026-05-01,,nightly,checked_out,False,7,6,23806.40,1252.97,0.00,3400.91,False
4010,BK0004010,922,1,4,2026-04-16,2026-04-25,2026-04-26,,nightly,checked_out,False,1,9,3332.47,0.00,499.87,3332.47,False
4011,BK0004011,1318,1,2,2026-04-24,2026-04-25,2026-04-30,,nightly,checked_out,False,5,1,18114.80,0.00,3079.52,3622.96,False
4012,BK0004012,4896,2,5,2026-04-20,2026-04-25,2026-04-26,,nightly,checked_out,False,1,5,6417.98,0.00,0.00,6417.98,False
4013,BK0004013,2506,2,1,2026-04-09,2026-04-25,2026-04-26,,nightly,checked_out,False,1,16,3147.33,0.00,629.47,3147.33,False
4014,BK0004014,3270,2,6,2026-04-21,2026-04-25,2026-04-27,,nightly,checked_out,False,2,4,7666.28,0.00,0.00,3833.14,False
4015,BK0004015,3365,2,2,2026-04-23,2026-04-25,2026-04-27,,nightly,checked_out,False,2,2,7988.34,0.00,1358.02,3994.17,False
4016,BK0004016,2091,2,1,2026-04-15,2026-04-25,2026-05-02,,nightly,checked_out,False,7,10,23637.18,0.00,4727.44,3376.74,False
4017,BK0004017,7898,1,6,2026-04-14,2026-04-26,2026-05-17,,nightly,checked_out,False,21,12,80006.01,0.00,0.00,3809.81,False
4018,BK0004018,2680,1,1,2026-04-23,2026-04-26,2026-04-27,,nightly,checked_out,False,1,3,4070.78,0.00,814.16,4070.78,False
4019,BK0004019,6748,1,6,2026-04-24,2026-04-26,2026-04-30,,nightly,checked_out,False,4,2,13450.36,0.00,0.00,3362.59,False
4020,BK0004020,2540,2,2,2026-04-21,2026-04-26,2026-04-27,,nightly,checked_out,False,1,5,6628.19,0.00,1126.79,6628.19,False
4021,BK0004021,8286,2,4,2026-04-17,2026-04-26,2026-04-30,,nightly,checked_out,False,4,9,28066.92,0.00,4210.04,7016.73,False
4022,BK0004022,7045,2,5,2026-04-20,2026-04-26,2026-05-02,,nightly,checked_out,False,6,6,28988.58,0.00,0.00,4831.43,False
4023,BK0004023,8918,2,7,2026-04-26,2026-04-26,2026-04-26,,microstay,checked_out,False,0,0,881.09,46.37,105.73,881.09,False
4024,BK0004024,8382,2,4,2026-03-18,2026-04-26,2026-04-29,,nightly,checked_out,False,3,39,11815.02,0.00,1772.25,3938.34,False
4025,BK0004025,9235,2,3,2026-03-27,2026-04-26,2026-04-27,2026-04-20,nightly,cancelled,True,1,30,3451.64,0.00,621.30,3451.64,False
4026,BK0004026,7461,3,4,2026-04-16,2026-04-26,2026-04-28,,nightly,checked_out,False,2,10,5789.50,0.00,868.42,2894.75,False
4027,BK0004027,8475,3,6,2026-04-05,2026-04-26,2026-05-02,,nightly,checked_out,False,6,21,21066.24,0.00,0.00,3511.04,False
4028,BK0004028,1611,1,5,2026-04-13,2026-04-27,2026-05-06,,nightly,checked_out,False,9,14,60226.92,0.00,0.00,6691.88,False
4029,BK0004029,8243,1,5,2026-04-09,2026-04-27,2026-04-28,,nightly,checked_out,False,1,18,3640.34,0.00,0.00,3640.34,False
4030,BK0004030,2153,1,2,2026-03-28,2026-04-27,2026-04-28,,nightly,checked_out,False,1,30,5041.21,0.00,857.01,5041.21,False
4031,BK0004031,4923,1,7,2026-04-27,2026-04-27,2026-04-27,,microstay,checked_out,False,0,0,1915.25,0.00,229.83,1915.25,False
4032,BK0004032,8530,1,4,2026-04-09,2026-04-27,2026-04-29,,nightly,checked_out,False,2,18,7944.72,418.14,1191.71,3972.36,False
4033,BK0004033,6927,2,2,2026-04-11,2026-04-27,2026-04-28,,nightly,checked_out,False,1,16,7037.26,0.00,1196.33,7037.26,False
4034,BK0004034,1205,2,3,2026-04-20,2026-04-27,2026-05-06,,nightly,checked_out,False,9,7,32386.86,0.00,5829.63,3598.54,False
4035,BK0004035,7983,2,2,2026-04-18,2026-04-27,2026-04-28,2026-04-25,nightly,cancelled,True,1,9,3382.00,0.00,574.94,3382.00,False
4036,BK0004036,8608,2,3,2026-04-08,2026-04-27,2026-04-28,,nightly,checked_out,False,1,19,3745.90,416.21,674.26,3745.90,False
4037,BK0004037,3664,2,7,2026-04-27,2026-04-27,2026-04-27,,microstay,checked_out,False,0,0,1147.34,60.39,137.68,1147.34,False
4038,BK0004038,9354,2,6,2026-04-22,2026-04-27,2026-04-29,,nightly,checked_out,False,2,5,13724.48,0.00,0.00,6862.24,False
4039,BK0004039,5263,3,6,2026-04-19,2026-04-27,2026-04-28,,nightly,checked_out,False,1,8,3206.59,0.00,0.00,3206.59,False
4040,BK0004040,8025,3,6,2026-04-13,2026-04-27,2026-05-05,2026-04-22,nightly,cancelled,True,8,14,32490.16,0.00,0.00,4061.27,False
4041,BK0004041,8898,3,3,2026-04-22,2026-04-27,2026-04-28,,nightly,checked_out,False,1,5,4583.44,0.00,825.02,4583.44,False
4042,BK0004042,944,3,2,2026-04-20,2026-04-27,2026-04-28,,nightly,checked_out,False,1,7,3942.68,438.08,670.26,3942.68,False
4043,BK0004043,2323,3,7,2026-04-26,2026-04-27,2026-04-27,2026-04-27,microstay,cancelled,True,0,1,951.80,0.00,114.22,951.80,False
4044,BK0004044,3738,1,4,2026-04-09,2026-04-28,2026-05-03,,nightly,checked_out,False,5,19,17690.75,0.00,2653.61,3538.15,False
4045,BK0004045,8817,1,2,2026-04-17,2026-04-28,2026-05-05,,nightly,no_show,False,7,11,51459.38,0.00,8748.09,7351.34,False
4046,BK0004046,9082,1,3,2026-04-13,2026-04-28,2026-04-30,,nightly,checked_out,False,2,15,7900.33,415.81,1422.06,3950.17,False
4047,BK0004047,7713,1,4,2025-12-29,2026-04-28,2026-05-02,,nightly,checked_out,False,4,120,20367.76,0.00,3055.16,5091.94,False
4048,BK0004048,3388,1,1,2026-04-14,2026-04-28,2026-04-29,2026-04-15,nightly,cancelled,True,1,14,3795.31,421.70,759.06,3795.31,False
4049,BK0004049,5803,2,2,2026-04-26,2026-04-28,2026-04-30,,nightly,checked_out,False,2,2,10499.70,0.00,1784.95,5249.85,False
4050,BK0004050,2302,2,7,2026-04-28,2026-04-28,2026-04-28,,microstay,checked_out,False,0,0,1340.94,0.00,160.91,1340.94,False
4051,BK0004051,4206,3,4,2026-03-31,2026-04-28,2026-04-29,,nightly,checked_out,False,1,28,4086.50,0.00,612.98,4086.50,False
4052,BK0004052,8372,3,7,2026-04-27,2026-04-28,2026-04-28,,microstay,checked_out,False,0,1,1232.31,0.00,147.88,1232.31,False
4053,BK0004053,8716,3,7,2026-04-28,2026-04-28,2026-04-28,,microstay,checked_out,False,0,0,1249.74,0.00,149.97,1249.74,False
4054,BK0004054,3755,3,2,2026-02-22,2026-04-28,2026-04-30,,nightly,checked_out,False,2,65,6705.34,0.00,1139.91,3352.67,False
4055,BK0004055,6717,1,5,2026-04-26,2026-04-29,2026-05-01,,nightly,checked_out,False,2,3,7944.98,418.16,0.00,3972.49,False
4056,BK0004056,3146,1,6,2026-04-25,2026-04-29,2026-05-02,,nightly,checked_out,False,3,4,15298.92,0.00,0.00,5099.64,False
4057,BK0004057,7419,1,6,2026-04-22,2026-04-29,2026-05-02,,nightly,checked_out,False,3,7,12463.25,655.96,0.00,4154.42,False
4058,BK0004058,1511,2,6,2026-04-25,2026-04-29,2026-05-03,,nightly,checked_out,False,4,4,17461.91,919.05,0.00,4365.48,False
4059,BK0004059,1610,2,5,2026-04-20,2026-04-29,2026-05-07,,nightly,checked_out,False,8,9,53532.08,0.00,0.00,6691.51,False
4060,BK0004060,592,2,2,2026-02-14,2026-04-29,2026-04-30,,nightly,checked_out,False,1,74,7323.13,0.00,1244.93,7323.13,False
4061,BK0004061,7303,2,6,2026-04-25,2026-04-29,2026-04-30,,nightly,checked_out,False,1,4,3946.83,438.54,0.00,3946.83,False
4062,BK0004062,2640,2,7,2026-04-29,2026-04-29,2026-04-29,,microstay,checked_out,False,0,0,1046.94,184.75,125.63,1046.94,False
4063,BK0004063,4632,2,2,2026-04-19,2026-04-29,2026-05-04,,nightly,checked_out,False,5,10,23540.50,0.00,4001.89,4708.10,False
4064,BK0004064,6385,3,6,2026-04-27,2026-04-29,2026-05-05,,nightly,checked_out,False,6,2,17293.91,910.21,0.00,2882.32,False
4065,BK0004065,7479,3,7,2026-04-29,2026-04-29,2026-04-29,,microstay,checked_out,False,0,0,927.60,48.82,111.31,927.60,False
4066,BK0004066,7214,1,2,2026-04-27,2026-04-30,2026-05-03,,nightly,checked_out,False,3,3,10365.96,0.00,1762.21,3455.32,False
4067,BK0004067,9252,1,5,2026-04-26,2026-04-30,2026-05-01,,nightly,checked_out,False,1,4,3900.33,433.37,0.00,3900.33,False
4068,BK0004068,6227,1,1,2026-03-24,2026-04-30,2026-05-02,,nightly,checked_out,False,2,37,8693.02,0.00,1738.60,4346.51,False
4069,BK0004069,2535,1,2,2026-04-29,2026-04-30,2026-05-01,2026-04-30,nightly,cancelled,True,1,1,6646.35,0.00,1129.88,6646.35,False
4070,BK0004070,1109,1,2,2026-04-12,2026-04-30,2026-05-02,2026-04-12,nightly,cancelled,True,2,18,9474.77,1052.75,1610.71,4737.39,False
4071,BK0004071,5893,1,2,2026-03-22,2026-04-30,2026-05-01,2026-04-08,nightly,cancelled,True,1,39,4250.42,0.00,722.57,4250.42,False
4072,BK0004072,1694,2,1,2026-04-28,2026-04-30,2026-05-01,,nightly,checked_out,False,1,2,6930.08,0.00,1386.02,6930.08,False
4073,BK0004073,7308,2,7,2026-04-27,2026-04-30,2026-04-30,,microstay,checked_out,False,0,3,1232.65,0.00,147.92,1232.65,False
4074,BK0004074,8807,3,4,2026-04-27,2026-04-30,2026-05-01,,nightly,checked_out,False,1,3,3188.04,167.79,478.21,3188.04,False
4075,BK0004075,3256,3,3,2026-04-23,2026-04-30,2026-05-01,,nightly,checked_out,False,1,7,3091.59,162.72,556.49,3091.59,False
4076,BK0004076,8885,3,1,2026-04-14,2026-04-30,2026-05-02,,nightly,checked_out,False,2,16,7215.98,0.00,1443.20,3607.99,False
4077,BK0004077,2313,1,2,2026-04-24,2026-05-01,2026-05-05,,nightly,checked_out,False,4,7,17145.07,1905.01,2914.66,4286.27,False
4078,BK0004078,6197,1,1,2026-04-15,2026-05-01,2026-05-02,,nightly,checked_out,False,1,16,3974.49,0.00,794.90,3974.49,False
4079,BK0004079,1547,1,2,2026-04-20,2026-05-01,2026-05-03,,nightly,checked_out,False,2,11,7889.84,0.00,1341.27,3944.92,False
4080,BK0004080,3665,1,6,2026-04-29,2026-05-01,2026-05-08,,nightly,checked_out,False,7,2,35986.44,0.00,0.00,5140.92,False
4081,BK0004081,2017,1,1,2026-04-09,2026-05-01,2026-05-02,,nightly,checked_out,False,1,22,3785.56,199.24,757.11,3785.56,False
4082,BK0004082,4082,2,1,2026-04-16,2026-05-01,2026-05-05,,nightly,checked_out,False,4,15,16560.60,0.00,3312.12,4140.15,False
4083,BK0004083,2652,2,3,2026-03-25,2026-05-01,2026-05-02,,nightly,checked_out,False,1,37,4042.60,0.00,727.67,4042.60,False
4084,BK0004084,2090,1,1,2026-04-27,2026-05-02,2026-05-03,,nightly,checked_out,False,1,5,3342.83,371.43,668.57,3342.83,False
4085,BK0004085,2079,1,6,2026-05-01,2026-05-02,2026-05-08,,nightly,checked_out,False,6,1,23625.18,0.00,0.00,3937.53,False
4086,BK0004086,7495,1,5,2026-04-26,2026-05-02,2026-05-03,,nightly,checked_out,False,1,6,4246.56,223.50,0.00,4246.56,False
4087,BK0004087,7934,1,6,2026-04-13,2026-05-02,2026-05-03,,nightly,checked_out,False,1,19,4010.56,0.00,0.00,4010.56,False
4088,BK0004088,5916,2,4,2026-04-13,2026-05-02,2026-05-05,,nightly,checked_out,False,3,19,14150.91,0.00,2122.64,4716.97,False
4089,BK0004089,8981,2,1,2026-04-22,2026-05-02,2026-05-03,,nightly,checked_out,False,1,10,4239.93,471.10,847.99,4239.93,False
4090,BK0004090,8689,2,6,2026-05-02,2026-05-02,2026-05-03,,nightly,checked_out,False,1,0,6325.92,0.00,0.00,6325.92,False
4091,BK0004091,2079,1,5,2026-04-25,2026-05-03,2026-05-09,,nightly,checked_out,False,6,8,25096.74,0.00,0.00,4182.79,False
4092,BK0004092,1418,1,5,2026-04-30,2026-05-03,2026-05-04,,nightly,checked_out,False,1,3,3711.94,195.37,0.00,3711.94,False
4093,BK0004093,1866,1,2,2026-03-18,2026-05-03,2026-05-15,2026-04-13,nightly,cancelled,True,12,46,51036.36,0.00,8676.18,4253.03,False
4094,BK0004094,4940,1,2,2026-04-25,2026-05-03,2026-05-07,,nightly,checked_out,False,4,8,16196.78,2858.26,2753.45,4049.20,False
4095,BK0004095,537,2,2,2026-04-26,2026-05-03,2026-05-05,,nightly,checked_out,False,2,7,7303.52,384.40,1241.60,3651.76,False
4096,BK0004096,8406,2,6,2026-04-29,2026-05-03,2026-05-11,,nightly,checked_out,False,8,4,52495.60,0.00,0.00,6561.95,False
4097,BK0004097,5884,2,6,2026-05-02,2026-05-03,2026-05-06,,nightly,checked_out,False,3,1,12266.02,1362.89,0.00,4088.67,False
4098,BK0004098,6682,2,2,2026-04-13,2026-05-03,2026-05-04,2026-04-20,nightly,cancelled,True,1,20,4751.16,0.00,807.70,4751.16,False
4099,BK0004099,2640,2,5,2026-05-01,2026-05-03,2026-05-08,,nightly,checked_out,False,5,2,19586.72,1030.88,0.00,3917.34,False
4100,BK0004100,1965,2,6,2026-04-25,2026-05-03,2026-05-13,,nightly,checked_out,False,10,8,40782.20,0.00,0.00,4078.22,False
4101,BK0004101,5013,2,1,2026-04-26,2026-05-03,2026-05-04,,nightly,checked_out,False,1,7,3403.93,0.00,680.79,3403.93,False
4102,BK0004102,6754,2,4,2026-04-15,2026-05-03,2026-05-12,,nightly,checked_out,False,9,18,65176.91,3430.36,9776.54,7241.88,False
4103,BK0004103,4018,3,2,2026-04-24,2026-05-03,2026-05-06,,nightly,checked_out,False,3,9,8955.54,0.00,1522.44,2985.18,False
4104,BK0004104,5796,1,2,2026-04-29,2026-05-04,2026-05-05,,nightly,checked_out,False,1,5,3377.45,177.76,574.17,3377.45,False
4105,BK0004105,3551,1,2,2026-04-17,2026-05-04,2026-05-07,,nightly,checked_out,False,3,17,9881.22,0.00,1679.81,3293.74,False
4106,BK0004106,3041,1,7,2026-05-02,2026-05-04,2026-05-04,,microstay,checked_out,False,0,2,1177.03,0.00,141.24,1177.03,False
4107,BK0004107,937,1,2,2026-04-26,2026-05-04,2026-05-05,,nightly,checked_out,False,1,8,3912.20,0.00,665.07,3912.20,False
4108,BK0004108,260,1,6,2026-05-01,2026-05-04,2026-05-09,,nightly,checked_out,False,5,3,22309.70,0.00,0.00,4461.94,False
4109,BK0004109,7926,1,3,2026-03-03,2026-05-04,2026-05-05,,nightly,checked_out,False,1,62,3179.93,167.37,572.39,3179.93,False
4110,BK0004110,7317,1,7,2026-05-03,2026-05-04,2026-05-04,2026-05-03,microstay,cancelled,True,0,1,1153.81,60.73,138.46,1153.81,False
4111,BK0004111,1326,1,6,2026-05-02,2026-05-04,2026-05-20,,nightly,checked_out,False,16,2,69011.20,0.00,0.00,4313.20,False
4112,BK0004112,3977,2,6,2026-04-30,2026-05-04,2026-05-05,,nightly,checked_out,False,1,4,3877.44,430.83,0.00,3877.44,False
4113,BK0004113,3143,2,6,2026-04-30,2026-05-04,2026-05-13,,nightly,checked_out,False,9,4,44995.68,0.00,0.00,4999.52,False
4114,BK0004114,6289,2,6,2026-04-20,2026-05-04,2026-05-07,,nightly,checked_out,False,3,14,10785.84,0.00,0.00,3595.28,False
4115,BK0004115,1825,3,1,2026-04-28,2026-05-04,2026-05-06,,nightly,checked_out,False,2,6,5361.88,946.22,1072.38,2680.94,False
4116,BK0004116,729,1,6,2026-05-04,2026-05-05,2026-05-07,,nightly,checked_out,False,2,1,9218.68,0.00,0.00,4609.34,False
4117,BK0004117,7776,1,7,2026-05-04,2026-05-05,2026-05-05,,microstay,checked_out,False,0,1,1183.61,0.00,142.03,1183.61,False
4118,BK0004118,1922,1,6,2026-04-30,2026-05-05,2026-05-06,,nightly,checked_out,False,1,5,3482.45,0.00,0.00,3482.45,False
4119,BK0004119,5454,1,6,2026-05-04,2026-05-05,2026-05-17,,nightly,checked_out,False,12,1,44542.32,0.00,0.00,3711.86,False
4120,BK0004120,4898,1,7,2026-05-05,2026-05-05,2026-05-05,,microstay,checked_out,False,0,0,1071.47,0.00,128.58,1071.47,False
4121,BK0004121,2743,2,6,2026-04-13,2026-05-05,2026-05-09,,nightly,checked_out,False,4,22,17708.32,0.00,0.00,4427.08,False
4122,BK0004122,4312,2,4,2026-05-01,2026-05-05,2026-05-09,,nightly,checked_out,False,4,4,17639.52,0.00,2645.93,4409.88,False
4123,BK0004123,7694,2,6,2026-04-30,2026-05-05,2026-05-08,,nightly,checked_out,False,3,5,17232.96,0.00,0.00,5744.32,False
4124,BK0004124,966,3,6,2026-04-26,2026-05-05,2026-05-09,,nightly,checked_out,False,4,9,17868.00,0.00,0.00,4467.00,False
4125,BK0004125,5851,1,7,2026-05-05,2026-05-06,2026-05-06,,microstay,checked_out,False,0,1,2141.94,0.00,257.03,2141.94,False
4126,BK0004126,2655,1,5,2026-05-02,2026-05-06,2026-05-07,,nightly,checked_out,False,1,4,3924.50,206.55,0.00,3924.50,False
4127,BK0004127,484,1,2,2026-04-30,2026-05-06,2026-05-12,,nightly,checked_out,False,6,6,36040.90,4004.54,6126.95,6006.82,False
4128,BK0004128,1148,1,7,2026-05-06,2026-05-06,2026-05-06,,microstay,checked_out,False,0,0,960.08,0.00,115.21,960.08,False
4129,BK0004129,8696,1,5,2026-05-03,2026-05-06,2026-05-10,,nightly,checked_out,False,4,3,16865.72,0.00,0.00,4216.43,False
4130,BK0004130,1808,2,3,2026-05-03,2026-05-06,2026-05-08,,nightly,checked_out,False,2,3,7672.85,403.83,1381.11,3836.43,False
4131,BK0004131,7605,2,1,2026-04-21,2026-05-06,2026-05-07,,nightly,checked_out,False,1,15,3747.89,0.00,749.58,3747.89,False
4132,BK0004132,5933,2,7,2026-05-05,2026-05-06,2026-05-06,,microstay,checked_out,False,0,1,1421.40,74.81,170.57,1421.40,False
4133,BK0004133,6885,3,2,2026-05-01,2026-05-06,2026-05-18,,nightly,checked_out,False,12,5,43764.24,0.00,7439.92,3647.02,False
4134,BK0004134,4123,3,4,2026-04-18,2026-05-06,2026-05-07,,nightly,checked_out,False,1,18,4091.95,0.00,613.79,4091.95,False
4135,BK0004135,2640,3,2,2026-05-04,2026-05-06,2026-05-09,,nightly,checked_out,False,3,2,13887.03,0.00,2360.80,4629.01,False
4136,BK0004136,8522,1,5,2026-05-05,2026-05-07,2026-05-09,,nightly,checked_out,False,2,2,8522.92,0.00,0.00,4261.46,False
4137,BK0004137,4256,1,6,2026-05-03,2026-05-07,2026-05-10,,nightly,checked_out,False,3,4,10162.80,0.00,0.00,3387.60,False
4138,BK0004138,1053,2,1,2026-05-04,2026-05-07,2026-05-08,,nightly,checked_out,False,1,3,6726.45,0.00,1345.29,6726.45,False
4139,BK0004139,4876,2,6,2026-05-03,2026-05-07,2026-05-09,,nightly,checked_out,False,2,4,8958.02,995.34,0.00,4479.01,False
4140,BK0004140,8971,2,2,2026-04-28,2026-05-07,2026-05-09,,nightly,checked_out,False,2,9,6449.09,716.57,1096.35,3224.55,False
4141,BK0004141,2783,2,1,2026-04-25,2026-05-07,2026-05-08,,nightly,checked_out,False,1,12,3229.60,569.93,645.92,3229.60,False
4142,BK0004142,2377,2,1,2026-05-03,2026-05-07,2026-05-12,,nightly,checked_out,False,5,4,17682.05,0.00,3536.41,3536.41,False
4143,BK0004143,881,3,5,2026-04-22,2026-05-07,2026-05-08,,nightly,checked_out,False,1,15,2861.94,0.00,0.00,2861.94,False
4144,BK0004144,4253,3,1,2026-04-12,2026-05-07,2026-05-09,,nightly,checked_out,False,2,25,6576.57,1160.57,1315.31,3288.29,False
4145,BK0004145,2455,1,6,2026-05-07,2026-05-08,2026-05-16,,nightly,checked_out,False,8,1,24571.08,2730.12,0.00,3071.39,False
4146,BK0004146,3559,1,3,2026-04-29,2026-05-08,2026-05-09,,nightly,checked_out,False,1,9,6091.99,0.00,1096.56,6091.99,False
4147,BK0004147,1698,1,2,2026-05-04,2026-05-08,2026-05-11,2026-05-08,nightly,cancelled,True,3,4,14151.27,0.00,2405.72,4717.09,False
4148,BK0004148,6132,2,5,2026-05-03,2026-05-08,2026-05-09,,nightly,checked_out,False,1,5,3863.20,429.25,0.00,3863.20,False
4149,BK0004149,4809,2,6,2026-04-17,2026-05-08,2026-05-11,,nightly,checked_out,False,3,21,12416.49,0.00,0.00,4138.83,False
4150,BK0004150,5502,2,5,2026-05-05,2026-05-08,2026-05-09,,nightly,checked_out,False,1,3,4971.33,261.65,0.00,4971.33,False
4151,BK0004151,2333,2,7,2026-05-08,2026-05-08,2026-05-08,,microstay,checked_out,False,0,0,921.49,0.00,110.58,921.49,False
4152,BK0004152,7056,3,3,2026-04-14,2026-05-08,2026-05-11,,nightly,checked_out,False,3,24,9334.14,0.00,1680.15,3111.38,False
4153,BK0004153,2448,3,6,2026-05-06,2026-05-08,2026-05-12,,nightly,checked_out,False,4,2,11540.94,607.42,0.00,2885.24,False
4154,BK0004154,5717,3,6,2026-04-24,2026-05-08,2026-05-18,,nightly,checked_out,False,10,14,31234.50,0.00,0.00,3123.45,False
4155,BK0004155,8614,1,6,2026-04-27,2026-05-09,2026-05-28,,nightly,checked_out,False,19,12,96828.56,0.00,0.00,5096.24,False
4156,BK0004156,614,1,3,2026-04-29,2026-05-09,2026-05-13,,nightly,checked_out,False,4,10,19038.16,0.00,3426.87,4759.54,False
4157,BK0004157,7857,2,1,2026-04-29,2026-05-09,2026-05-10,,nightly,checked_out,False,1,10,3151.78,165.88,630.36,3151.78,False
4158,BK0004158,5671,2,6,2026-05-08,2026-05-09,2026-05-10,,nightly,no_show,False,1,1,3747.54,0.00,0.00,3747.54,False
4159,BK0004159,3862,2,3,2026-04-23,2026-05-09,2026-05-11,,nightly,checked_out,False,2,16,8756.02,460.84,1576.08,4378.01,False
4160,BK0004160,1667,2,2,2026-04-30,2026-05-09,2026-05-11,2026-05-08,nightly,cancelled,True,2,9,6348.12,0.00,1079.18,3174.06,False
4161,BK0004161,4342,2,4,2026-04-26,2026-05-09,2026-05-10,,nightly,checked_out,False,1,13,5266.39,585.16,789.96,5266.39,False
4162,BK0004162,3321,3,3,2026-05-04,2026-05-09,2026-05-10,,nightly,checked_out,False,1,5,3712.20,0.00,668.20,3712.20,False
4163,BK0004163,7393,1,6,2026-05-03,2026-05-10,2026-05-22,,nightly,checked_out,False,12,7,46392.48,0.00,0.00,3866.04,False
4164,BK0004164,8248,1,5,2026-04-28,2026-05-10,2026-05-12,,nightly,checked_out,False,2,12,12250.48,644.76,0.00,6125.24,False
