guest_key,guest_id,home_city,guest_segment,has_phone,has_email
6756,G006756,Lucknow,relocation,True,True
6757,G006757,Coimbatore,corporate,True,True
6758,G006758,Mumbai,leisure,True,True
6759,G006759,Nagpur,corporate,True,True
6760,G006760,Coimbatore,leisure,True,False
6761,G006761,Hyderabad,corporate,True,True
6762,G006762,Coimbatore,corporate,True,True
6763,G006763,Chennai,leisure,True,True
6764,G006764,Kochi,corporate,True,True
6765,G006765,Kolkata,leisure,True,True
6766,G006766,Coimbatore,corporate,True,True
6767,G006767,Raipur,corporate,True,True
6768,G006768,Chennai,leisure,True,True
6769,G006769,Kolkata,corporate,True,True
6770,G006770,Kochi,corporate,True,True
6771,G006771,Ahmedabad,corporate,True,True
6772,G006772,Indore,leisure,True,True
6773,G006773,Raipur,corporate,True,True
6774,G006774,Kochi,relocation,True,True
6775,G006775,Lucknow,relocation,True,True
6776,G006776,Kochi,relocation,True,True
6777,G006777,Coimbatore,leisure,True,True
6778,G006778,Nagpur,corporate,True,True
6779,G006779,Ahmedabad,unknown,True,True
6780,G006780,Raipur,relocation,True,True
6781,G006781,Delhi,corporate,True,True
6782,G006782,Chennai,corporate,True,True
6783,G006783,Mumbai,corporate,True,True
6784,G006784,Nagpur,corporate,True,True
6785,G006785,Nagpur,corporate,True,True
6786,G006786,Hyderabad,corporate,True,True
6787,G006787,Nagpur,corporate,False,True
6788,G006788,Raipur,corporate,True,True
6789,G006789,Ahmedabad,corporate,True,True
6790,G006790,Ahmedabad,leisure,True,True
6791,G006791,Chennai,relocation,True,True
6792,G006792,Indore,corporate,True,True
6793,G006793,Kolkata,relocation,True,True
6794,G006794,Jaipur,corporate,True,True
6795,G006795,Lucknow,corporate,True,True
6796,G006796,Kochi,corporate,True,True
6797,G006797,Raipur,corporate,True,True
6798,G006798,Jaipur,corporate,True,True
6799,G006799,Indore,corporate,True,True
6800,G006800,Delhi,corporate,True,True
6801,G006801,Mumbai,leisure,True,True
6802,G006802,Delhi,corporate,True,True
6803,G006803,Chennai,corporate,True,True
6804,G006804,Nagpur,leisure,True,True
6805,G006805,Mumbai,relocation,True,True
6806,G006806,Kolkata,corporate,True,True
6807,G006807,Kolkata,corporate,True,True
6808,G006808,Kolkata,corporate,True,True
6809,G006809,Mumbai,corporate,True,True
6810,G006810,Mumbai,leisure,True,True
6811,G006811,Lucknow,corporate,True,True
6812,G006812,Mumbai,corporate,True,True
6813,G006813,Mumbai,leisure,True,True
6814,G006814,Chennai,corporate,True,True
6815,G006815,Nagpur,leisure,True,True
6816,G006816,Ahmedabad,relocation,True,False
6817,G006817,Jaipur,relocation,True,True
6818,G006818,Delhi,leisure,True,True
6819,G006819,Pune,leisure,True,True
6820,G006820,Kolkata,unknown,True,True
6821,G006821,Ahmedabad,corporate,True,True
6822,G006822,Chennai,corporate,True,True
6823,G006823,Indore,corporate,True,True
6824,G006824,Lucknow,corporate,True,True
6825,G006825,Kochi,leisure,True,True
6826,G006826,Raipur,corporate,True,True
6827,G006827,Ahmedabad,corporate,True,True
6828,G006828,Jaipur,relocation,True,True
6829,G006829,Lucknow,corporate,True,True
6830,G006830,Coimbatore,corporate,True,True
6831,G006831,Ahmedabad,corporate,True,True
6832,G006832,Ahmedabad,relocation,True,True
6833,G006833,Nagpur,corporate,True,True
6834,G006834,Hyderabad,leisure,True,True
6835,G006835,Mumbai,leisure,True,True
6836,G006836,Indore,relocation,True,True
6837,G006837,Jaipur,corporate,True,True
6838,G006838,Nagpur,corporate,True,True
6839,G006839,Coimbatore,corporate,True,True
6840,G006840,Coimbatore,corporate,True,True
6841,G006841,Mumbai,leisure,True,True
6842,G006842,Kochi,corporate,True,True
6843,G006843,Pune,corporate,True,True
6844,G006844,Kochi,leisure,True,True
6845,G006845,Pune,relocation,True,True
6846,G006846,Mumbai,leisure,True,True
6847,G006847,Chennai,corporate,True,True
6848,G006848,Mumbai,corporate,True,True
6849,G006849,Indore,corporate,True,True
6850,G006850,Chennai,relocation,True,True
6851,G006851,Nagpur,corporate,True,True
6852,G006852,Kolkata,corporate,False,True
6853,G006853,Lucknow,relocation,True,True
6854,G006854,Kolkata,corporate,True,True
6855,G006855,Hyderabad,corporate,True,True
6856,G006856,Lucknow,unknown,True,True
6857,G006857,Mumbai,corporate,True,True
6858,G006858,Lucknow,relocation,True,True
6859,G006859,Kolkata,corporate,True,True
6860,G006860,Hyderabad,relocation,True,True
6861,G006861,Hyderabad,corporate,True,True
6862,G006862,Jaipur,leisure,True,True
6863,G006863,Coimbatore,relocation,True,False
6864,G006864,Raipur,corporate,True,True
6865,G006865,Kochi,corporate,True,True
6866,G006866,Ahmedabad,corporate,True,True
6867,G006867,Delhi,corporate,True,True
6868,G006868,Delhi,corporate,True,True
6869,G006869,Nagpur,relocation,True,True
6870,G006870,Kochi,corporate,True,True
6871,G006871,Jaipur,unknown,True,True
6872,G006872,Kochi,leisure,True,True
6873,G006873,Ahmedabad,corporate,True,True
6874,G006874,Kochi,corporate,True,True
6875,G006875,Delhi,corporate,False,True
6876,G006876,Jaipur,corporate,True,True
6877,G006877,Hyderabad,leisure,True,True
6878,G006878,Nagpur,leisure,True,True
6879,G006879,Jaipur,corporate,True,True
6880,G006880,Ahmedabad,unknown,True,True
6881,G006881,Indore,corporate,True,True
6882,G006882,Indore,relocation,True,True
6883,G006883,Indore,corporate,True,True
6884,G006884,Indore,relocation,True,True
6885,G006885,Raipur,corporate,True,True
6886,G006886,Hyderabad,leisure,True,True
6887,G006887,Delhi,leisure,True,True
6888,G006888,Ahmedabad,corporate,True,True
6889,G006889,Lucknow,corporate,True,True
6890,G006890,Delhi,corporate,True,True
6891,G006891,Raipur,corporate,True,True
6892,G006892,Mumbai,leisure,True,True
6893,G006893,Chennai,relocation,True,True
6894,G006894,Pune,relocation,True,True
6895,G006895,Kolkata,relocation,True,True
6896,G006896,Lucknow,relocation,True,True
6897,G006897,Kochi,leisure,True,True
6898,G006898,Coimbatore,leisure,False,True
6899,G006899,Kochi,corporate,True,True
6900,G006900,Chennai,corporate,True,True
6901,G006901,Lucknow,corporate,True,True
6902,G006902,Nagpur,corporate,True,True
6903,G006903,Coimbatore,corporate,True,True
6904,G006904,Chennai,corporate,True,True
6905,G006905,Indore,corporate,True,True
6906,G006906,Ahmedabad,corporate,True,True
6907,G006907,Hyderabad,leisure,True,True
6908,G006908,Chennai,leisure,True,True
6909,G006909,Mumbai,corporate,False,True
6910,G006910,Ahmedabad,relocation,True,True
6911,G006911,Nagpur,corporate,True,True
6912,G006912,Kochi,corporate,True,True
6913,G006913,Hyderabad,corporate,True,True
6914,G006914,Pune,leisure,True,True
6915,G006915,Kolkata,relocation,True,True
6916,G006916,Delhi,relocation,True,True
6917,G006917,Kochi,leisure,True,True
6918,G006918,Pune,leisure,True,True
6919,G006919,Hyderabad,leisure,True,True
6920,G006920,Indore,corporate,True,True
6921,G006921,Nagpur,leisure,True,True
6922,G006922,Delhi,leisure,True,True
6923,G006923,Raipur,relocation,True,True
6924,G006924,Kochi,corporate,True,True
6925,G006925,Indore,corporate,True,True
6926,G006926,Kolkata,corporate,True,False
6927,G006927,Kochi,corporate,True,True
6928,G006928,Indore,leisure,True,True
6929,G006929,Hyderabad,corporate,True,True
6930,G006930,Ahmedabad,corporate,True,True
6931,G006931,Kochi,leisure,True,True
6932,G006932,Kolkata,corporate,True,False
6933,G006933,Coimbatore,leisure,True,True
6934,G006934,Kolkata,corporate,True,True
6935,G006935,Coimbatore,relocation,True,True
6936,G006936,Mumbai,corporate,True,True
6937,G006937,Kolkata,corporate,True,True
6938,G006938,Coimbatore,leisure,True,True
6939,G006939,Nagpur,leisure,True,True
6940,G006940,Coimbatore,unknown,True,True
6941,G006941,Hyderabad,relocation,True,True
6942,G006942,Jaipur,corporate,False,True
6943,G006943,Coimbatore,corporate,True,True
6944,G006944,Indore,relocation,True,True
6945,G006945,Chennai,corporate,True,True
6946,G006946,Jaipur,corporate,True,True
6947,G006947,Jaipur,relocation,True,True
6948,G006948,Coimbatore,relocation,False,True
6949,G006949,Chennai,unknown,True,True
6950,G006950,Pune,relocation,True,True
6951,G006951,Chennai,leisure,True,True
6952,G006952,Pune,relocation,True,True
6953,G006953,Lucknow,corporate,False,True
6954,G006954,Kolkata,corporate,True,True
6955,G006955,Indore,leisure,True,True
6956,G006956,Coimbatore,corporate,True,True
6957,G006957,Hyderabad,corporate,True,True
6958,G006958,Coimbatore,corporate,True,True
6959,G006959,Coimbatore,leisure,True,True
6960,G006960,Coimbatore,corporate,True,True
6961,G006961,Hyderabad,corporate,True,True
6962,G006962,Delhi,unknown,True,True
6963,G006963,Chennai,corporate,True,True
6964,G006964,Coimbatore,corporate,True,True
6965,G006965,Hyderabad,leisure,True,True
6966,G006966,Coimbatore,corporate,True,True
6967,G006967,Nagpur,relocation,True,True
6968,G006968,Kolkata,leisure,False,True
6969,G006969,Nagpur,corporate,True,True
6970,G006970,Jaipur,unknown,True,True
6971,G006971,Raipur,corporate,True,True
6972,G006972,Hyderabad,relocation,True,True
6973,G006973,Mumbai,relocation,True,True
6974,G006974,Kochi,corporate,True,True
6975,G006975,Lucknow,leisure,True,True
6976,G006976,Ahmedabad,corporate,True,True
6977,G006977,Lucknow,corporate,True,True
6978,G006978,Raipur,corporate,True,True
6979,G006979,Mumbai,leisure,True,True
6980,G006980,Hyderabad,leisure,True,True
6981,G006981,Raipur,relocation,True,True
6982,G006982,Raipur,leisure,True,True
6983,G006983,Nagpur,leisure,True,True
6984,G006984,Jaipur,relocation,True,True
6985,G006985,Kolkata,corporate,True,True
6986,G006986,Jaipur,corporate,True,True
6987,G006987,Chennai,corporate,True,True
6988,G006988,Mumbai,corporate,True,True
6989,G006989,Indore,relocation,True,True
6990,G006990,Chennai,leisure,True,True
6991,G006991,Lucknow,relocation,True,True
6992,G006992,Hyderabad,corporate,True,True
6993,G006993,Lucknow,leisure,True,True
6994,G006994,Indore,leisure,True,True
6995,G006995,Chennai,leisure,True,True
6996,G006996,Raipur,relocation,True,True
6997,G006997,Ahmedabad,leisure,True,True
6998,G006998,Pune,leisure,True,True
6999,G006999,Mumbai,corporate,True,True
7000,G007000,Ahmedabad,relocation,True,True
7001,G007001,Coimbatore,corporate,True,True
7002,G007002,Delhi,corporate,True,True
7003,G007003,Ahmedabad,relocation,True,True
7004,G007004,Chennai,corporate,True,True
7005,G007005,Delhi,corporate,True,True
7006,G007006,Pune,corporate,True,True
7007,G007007,Lucknow,corporate,True,True
7008,G007008,Ahmedabad,corporate,True,True
7009,G007009,Hyderabad,corporate,True,True
7010,G007010,Nagpur,unknown,True,True
7011,G007011,Kolkata,relocation,True,True
7012,G007012,Kolkata,leisure,True,True
7013,G007013,Jaipur,leisure,True,True
7014,G007014,Pune,relocation,True,True
7015,G007015,Hyderabad,corporate,True,True
7016,G007016,Delhi,corporate,True,True
7017,G007017,Raipur,corporate,True,True
7018,G007018,Delhi,leisure,True,True
7019,G007019,Hyderabad,leisure,True,True
7020,G007020,Chennai,corporate,True,True
7021,G007021,Lucknow,corporate,True,True
7022,G007022,Hyderabad,corporate,True,True
7023,G007023,Hyderabad,corporate,True,True
7024,G007024,Ahmedabad,corporate,True,True
7025,G007025,Indore,leisure,True,True
7026,G007026,Lucknow,corporate,True,True
7027,G007027,Chennai,corporate,True,True
7028,G007028,Indore,corporate,True,True
7029,G007029,Lucknow,corporate,True,True
7030,G007030,Lucknow,leisure,True,True
7031,G007031,Kochi,leisure,True,True
7032,G007032,Jaipur,leisure,True,True
7033,G007033,Pune,corporate,True,True
7034,G007034,Nagpur,corporate,True,True
7035,G007035,Jaipur,corporate,True,True
7036,G007036,Nagpur,relocation,True,True
7037,G007037,Nagpur,leisure,True,True
7038,G007038,Lucknow,corporate,True,True
7039,G007039,Kolkata,corporate,True,False
7040,G007040,Lucknow,corporate,True,True
7041,G007041,Coimbatore,unknown,True,True
7042,G007042,Nagpur,corporate,True,True
7043,G007043,Raipur,leisure,True,False
7044,G007044,Delhi,corporate,True,True
7045,G007045,Hyderabad,leisure,True,True
7046,G007046,Ahmedabad,corporate,True,True
7047,G007047,Pune,relocation,True,True
7048,G007048,Kochi,corporate,True,True
7049,G007049,Hyderabad,leisure,True,True
7050,G007050,Jaipur,corporate,True,True
7051,G007051,Lucknow,corporate,True,True
7052,G007052,Lucknow,corporate,True,True
7053,G007053,Nagpur,relocation,True,True
7054,G007054,Hyderabad,corporate,True,True
7055,G007055,Indore,corporate,True,True
7056,G007056,Indore,corporate,True,True
7057,G007057,Ahmedabad,leisure,True,True
7058,G007058,Jaipur,unknown,True,True
7059,G007059,Coimbatore,leisure,True,True
7060,G007060,Hyderabad,corporate,True,True
7061,G007061,Hyderabad,relocation,True,True
7062,G007062,Raipur,unknown,True,True
7063,G007063,Raipur,corporate,True,True
7064,G007064,Lucknow,corporate,True,True
7065,G007065,Lucknow,corporate,True,True
7066,G007066,Lucknow,corporate,True,True
7067,G007067,Nagpur,corporate,True,True
7068,G007068,Kochi,corporate,True,True
7069,G007069,Kochi,corporate,True,True
7070,G007070,Pune,corporate,True,True
7071,G007071,Delhi,corporate,False,True
7072,G007072,Pune,leisure,True,True
7073,G007073,Delhi,leisure,True,True
7074,G007074,Delhi,unknown,True,True
7075,G007075,Kochi,corporate,True,True
7076,G007076,Kolkata,leisure,True,True
7077,G007077,Raipur,corporate,True,True
7078,G007078,Kolkata,leisure,True,True
7079,G007079,Pune,unknown,True,True
7080,G007080,Chennai,corporate,True,False
7081,G007081,Raipur,leisure,True,True
7082,G007082,Lucknow,leisure,True,True
7083,G007083,Mumbai,corporate,True,True
7084,G007084,Nagpur,leisure,True,True
7085,G007085,Nagpur,corporate,True,True
7086,G007086,Ahmedabad,relocation,True,True
7087,G007087,Chennai,corporate,True,True
7088,G007088,Pune,leisure,True,True
7089,G007089,Kochi,relocation,True,True
7090,G007090,Kochi,corporate,True,True
7091,G007091,Lucknow,corporate,True,True
7092,G007092,Jaipur,relocation,True,True
7093,G007093,Kochi,leisure,True,True
7094,G007094,Indore,corporate,True,True
7095,G007095,Delhi,leisure,True,True
7096,G007096,Pune,corporate,True,True
7097,G007097,Indore,relocation,True,True
7098,G007098,Delhi,corporate,True,True
7099,G007099,Kolkata,leisure,True,True
7100,G007100,Kochi,corporate,True,True
7101,G007101,Mumbai,leisure,True,True
7102,G007102,Lucknow,leisure,False,True
7103,G007103,Pune,leisure,False,True
7104,G007104,Kochi,leisure,False,True
7105,G007105,Raipur,corporate,True,True
7106,G007106,Kochi,corporate,True,True
7107,G007107,Kolkata,corporate,True,True
7108,G007108,Jaipur,leisure,True,True
7109,G007109,Raipur,corporate,True,True
7110,G007110,Delhi,corporate,True,True
7111,G007111,Jaipur,corporate,True,True
7112,G007112,Delhi,corporate,True,True
7113,G007113,Indore,relocation,True,True
7114,G007114,Mumbai,corporate,True,True
7115,G007115,Coimbatore,corporate,True,True
7116,G007116,Mumbai,relocation,True,True
7117,G007117,Kolkata,corporate,True,True
7118,G007118,Raipur,relocation,True,True
7119,G007119,Mumbai,relocation,True,True
7120,G007120,Indore,corporate,True,True
7121,G007121,Delhi,corporate,True,True
7122,G007122,Mumbai,corporate,True,True
7123,G007123,Kolkata,leisure,True,True
7124,G007124,Raipur,corporate,True,True
7125,G007125,Indore,leisure,True,True
7126,G007126,Chennai,corporate,True,True
7127,G007127,Pune,leisure,True,True
7128,G007128,Raipur,relocation,True,True
7129,G007129,Lucknow,corporate,True,True
7130,G007130,Ahmedabad,relocation,True,True
7131,G007131,Nagpur,corporate,True,True
7132,G007132,Chennai,leisure,True,True
7133,G007133,Kochi,corporate,True,True
7134,G007134,Nagpur,corporate,True,True
7135,G007135,Raipur,corporate,True,True
7136,G007136,Jaipur,leisure,True,True
7137,G007137,Coimbatore,corporate,True,True
7138,G007138,Kolkata,corporate,True,True
7139,G007139,Chennai,corporate,True,True
7140,G007140,Jaipur,leisure,True,True
7141,G007141,Coimbatore,corporate,True,True
7142,G007142,Delhi,relocation,True,True
7143,G007143,Lucknow,leisure,True,True
7144,G007144,Mumbai,relocation,False,True
7145,G007145,Kolkata,corporate,True,True
7146,G007146,Kochi,corporate,True,True
7147,G007147,Ahmedabad,unknown,True,True
7148,G007148,Delhi,relocation,True,True
7149,G007149,Delhi,relocation,True,True
7150,G007150,Nagpur,corporate,True,True
7151,G007151,Kochi,corporate,True,True
7152,G007152,Hyderabad,leisure,True,True
7153,G007153,Indore,relocation,True,True
7154,G007154,Mumbai,corporate,True,True
7155,G007155,Nagpur,relocation,True,True
7156,G007156,Nagpur,leisure,True,True
7157,G007157,Hyderabad,corporate,True,True
7158,G007158,Hyderabad,leisure,True,True
7159,G007159,Kolkata,corporate,True,True
7160,G007160,Lucknow,leisure,True,True
7161,G007161,Kolkata,corporate,True,True
7162,G007162,Lucknow,relocation,True,True
7163,G007163,Pune,leisure,True,True
7164,G007164,Lucknow,corporate,True,True
7165,G007165,Lucknow,corporate,True,True
7166,G007166,Kolkata,corporate,True,True
7167,G007167,Kolkata,leisure,True,True
7168,G007168,Nagpur,corporate,True,True
7169,G007169,Coimbatore,relocation,True,True
7170,G007170,Jaipur,corporate,True,True
7171,G007171,Coimbatore,leisure,True,True
7172,G007172,Coimbatore,leisure,True,True
7173,G007173,Kolkata,corporate,True,True
7174,G007174,Kolkata,relocation,True,True
7175,G007175,Nagpur,corporate,True,False
7176,G007176,Ahmedabad,corporate,True,True
7177,G007177,Jaipur,leisure,True,True
7178,G007178,Coimbatore,relocation,True,True
7179,G007179,Mumbai,corporate,True,True
7180,G007180,Kolkata,unknown,True,True
7181,G007181,Pune,corporate,True,True
7182,G007182,Raipur,corporate,True,True
7183,G007183,Mumbai,corporate,True,True
7184,G007184,Raipur,corporate,True,True
7185,G007185,Nagpur,corporate,True,True
7186,G007186,Coimbatore,relocation,True,True
7187,G007187,Pune,corporate,True,False
7188,G007188,Ahmedabad,corporate,True,True
7189,G007189,Hyderabad,unknown,True,True
7190,G007190,Ahmedabad,corporate,True,True
7191,G007191,Delhi,corporate,True,True
7192,G007192,Lucknow,relocation,True,True
7193,G007193,Mumbai,relocation,True,True
7194,G007194,Kochi,corporate,True,True
7195,G007195,Raipur,unknown,True,True
7196,G007196,Nagpur,relocation,True,True
7197,G007197,Coimbatore,corporate,True,True
7198,G007198,Raipur,leisure,True,True
7199,G007199,Indore,corporate,True,True
7200,G007200,Indore,corporate,True,True
7201,G007201,Hyderabad,corporate,True,True
7202,G007202,Nagpur,relocation,True,True
7203,G007203,Kochi,leisure,True,True
7204,G007204,Ahmedabad,leisure,True,True
7205,G007205,Nagpur,corporate,True,True
7206,G007206,Pune,corporate,True,True
7207,G007207,Hyderabad,relocation,True,True
7208,G007208,Coimbatore,corporate,True,True
7209,G007209,Coimbatore,corporate,True,True
7210,G007210,Nagpur,leisure,True,True
7211,G007211,Hyderabad,corporate,True,True
7212,G007212,Mumbai,corporate,True,True
7213,G007213,Indore,corporate,True,True
7214,G007214,Indore,corporate,True,True
7215,G007215,Nagpur,corporate,True,True
7216,G007216,Chennai,leisure,True,True
7217,G007217,Nagpur,corporate,True,True
7218,G007218,Raipur,leisure,True,True
7219,G007219,Chennai,relocation,True,True
7220,G007220,Hyderabad,corporate,True,True
7221,G007221,Raipur,corporate,True,True
7222,G007222,Raipur,corporate,True,True
7223,G007223,Raipur,unknown,True,True
7224,G007224,Kolkata,corporate,True,True
7225,G007225,Nagpur,leisure,True,True
7226,G007226,Hyderabad,corporate,True,True
7227,G007227,Ahmedabad,corporate,True,True
7228,G007228,Chennai,relocation,True,True
7229,G007229,Delhi,leisure,True,True
7230,G007230,Kochi,corporate,True,True
7231,G007231,Mumbai,corporate,True,True
7232,G007232,Pune,relocation,True,True
7233,G007233,Coimbatore,corporate,False,True
7234,G007234,Raipur,relocation,True,True
7235,G007235,Delhi,corporate,True,True
7236,G007236,Mumbai,corporate,True,True
7237,G007237,Coimbatore,unknown,True,True
7238,G007238,Lucknow,leisure,True,True
7239,G007239,Ahmedabad,corporate,True,True
7240,G007240,Kolkata,unknown,True,True
7241,G007241,Ahmedabad,leisure,True,True
7242,G007242,Kolkata,leisure,True,True
7243,G007243,Hyderabad,leisure,True,False
7244,G007244,Coimbatore,leisure,True,True
7245,G007245,Chennai,leisure,True,True
7246,G007246,Ahmedabad,relocation,True,True
7247,G007247,Hyderabad,corporate,True,True
7248,G007248,Lucknow,leisure,True,True
7249,G007249,Indore,leisure,True,True
7250,G007250,Delhi,corporate,True,True
7251,G007251,Coimbatore,corporate,True,True
7252,G007252,Ahmedabad,corporate,True,True
7253,G007253,Nagpur,leisure,True,True
7254,G007254,Chennai,corporate,True,True
7255,G007255,Pune,corporate,True,True
7256,G007256,Coimbatore,relocation,True,True
7257,G007257,Indore,unknown,True,True
7258,G007258,Raipur,leisure,True,True
7259,G007259,Kolkata,leisure,True,True
7260,G007260,Lucknow,leisure,True,True
7261,G007261,Raipur,corporate,True,True
7262,G007262,Indore,corporate,True,True
7263,G007263,Delhi,corporate,True,True
7264,G007264,Kolkata,corporate,True,True
7265,G007265,Pune,corporate,True,True
7266,G007266,Ahmedabad,corporate,True,True
7267,G007267,Kolkata,relocation,True,True
7268,G007268,Coimbatore,unknown,True,True
7269,G007269,Lucknow,corporate,True,True
7270,G007270,Nagpur,corporate,True,True
7271,G007271,Jaipur,corporate,True,True
7272,G007272,Nagpur,leisure,True,True
7273,G007273,Ahmedabad,corporate,True,True
7274,G007274,Delhi,unknown,True,True
7275,G007275,Indore,corporate,True,True
7276,G007276,Lucknow,leisure,True,True
7277,G007277,Hyderabad,corporate,True,True
7278,G007278,Mumbai,corporate,True,True
7279,G007279,Hyderabad,corporate,True,True
7280,G007280,Coimbatore,corporate,True,True
7281,G007281,Jaipur,corporate,True,True
7282,G007282,Kolkata,leisure,True,True
7283,G007283,Delhi,corporate,True,True
7284,G007284,Kolkata,corporate,True,True
7285,G007285,Mumbai,corporate,True,True
7286,G007286,Mumbai,corporate,True,True
7287,G007287,Kolkata,leisure,True,True
7288,G007288,Coimbatore,corporate,True,True
7289,G007289,Coimbatore,leisure,True,True
7290,G007290,Lucknow,corporate,True,True
7291,G007291,Mumbai,corporate,True,True
7292,G007292,Raipur,leisure,True,True
7293,G007293,Coimbatore,corporate,True,True
7294,G007294,Delhi,corporate,True,False
7295,G007295,Hyderabad,relocation,True,True
7296,G007296,Mumbai,corporate,False,True
7297,G007297,Raipur,relocation,True,True
7298,G007298,Raipur,corporate,True,True
7299,G007299,Raipur,leisure,True,True
7300,G007300,Chennai,corporate,True,True
7301,G007301,Raipur,leisure,True,False
7302,G007302,Lucknow,leisure,True,True
7303,G007303,Jaipur,corporate,True,True
7304,G007304,Jaipur,leisure,True,True
7305,G007305,Coimbatore,corporate,True,True
7306,G007306,Indore,corporate,True,True
7307,G007307,Delhi,relocation,True,True
7308,G007308,Jaipur,leisure,True,True
7309,G007309,Coimbatore,unknown,True,True
7310,G007310,Pune,relocation,True,True
7311,G007311,Pune,corporate,True,True
7312,G007312,Nagpur,corporate,True,True
7313,G007313,Mumbai,corporate,True,True
7314,G007314,Mumbai,leisure,True,True
7315,G007315,Delhi,corporate,True,True
7316,G007316,Indore,corporate,True,True
7317,G007317,Delhi,leisure,True,True
7318,G007318,Nagpur,corporate,True,True
7319,G007319,Mumbai,corporate,True,True
7320,G007320,Chennai,leisure,True,True
7321,G007321,Ahmedabad,corporate,True,True
7322,G007322,Kolkata,corporate,True,True
7323,G007323,Kolkata,corporate,True,True
7324,G007324,Kochi,relocation,True,True
7325,G007325,Delhi,corporate,True,True
7326,G007326,Chennai,corporate,True,True
7327,G007327,Pune,corporate,True,True
7328,G007328,Mumbai,leisure,True,True
7329,G007329,Nagpur,leisure,True,True
7330,G007330,Raipur,corporate,True,True
7331,G007331,Coimbatore,relocation,True,True
7332,G007332,Jaipur,unknown,True,True
7333,G007333,Lucknow,corporate,True,True
7334,G007334,Kolkata,leisure,True,True
7335,G007335,Delhi,corporate,True,True
7336,G007336,Chennai,corporate,True,True
7337,G007337,Mumbai,corporate,True,True
7338,G007338,Mumbai,corporate,True,True
7339,G007339,Jaipur,corporate,True,False
7340,G007340,Kolkata,corporate,True,True
7341,G007341,Kochi,corporate,True,True
7342,G007342,Lucknow,corporate,True,True
7343,G007343,Delhi,relocation,True,True
7344,G007344,Chennai,corporate,True,True
7345,G007345,Hyderabad,corporate,True,True
7346,G007346,Coimbatore,leisure,True,True
7347,G007347,Delhi,relocation,True,True
7348,G007348,Raipur,leisure,True,True
7349,G007349,Indore,corporate,True,True
7350,G007350,Pune,unknown,True,True
7351,G007351,Jaipur,corporate,True,True
7352,G007352,Hyderabad,corporate,True,True
7353,G007353,Jaipur,corporate,True,True
7354,G007354,Kolkata,leisure,True,True
7355,G007355,Lucknow,corporate,True,True
7356,G007356,Delhi,relocation,True,True
7357,G007357,Kochi,corporate,True,True
7358,G007358,Chennai,corporate,True,True
7359,G007359,Jaipur,relocation,True,True
7360,G007360,Coimbatore,relocation,True,True
7361,G007361,Jaipur,corporate,True,True
7362,G007362,Pune,leisure,True,True
7363,G007363,Kolkata,corporate,True,True
7364,G007364,Nagpur,leisure,True,True
7365,G007365,Mumbai,relocation,True,False
7366,G007366,Lucknow,corporate,True,True
7367,G007367,Jaipur,leisure,True,True
7368,G007368,Indore,leisure,True,True
7369,G007369,Kochi,corporate,False,True
7370,G007370,Nagpur,corporate,True,True
7371,G007371,Nagpur,leisure,True,True
7372,G007372,Nagpur,leisure,True,True
7373,G007373,Pune,leisure,True,True
7374,G007374,Hyderabad,corporate,True,True
7375,G007375,Indore,corporate,True,True
7376,G007376,Chennai,corporate,True,True
7377,G007377,Nagpur,corporate,True,True
7378,G007378,Lucknow,corporate,True,True
7379,G007379,Raipur,leisure,True,True
7380,G007380,Coimbatore,corporate,True,True
7381,G007381,Coimbatore,leisure,True,True
7382,G007382,Jaipur,corporate,True,True
7383,G007383,Mumbai,unknown,True,True
7384,G007384,Jaipur,corporate,True,True
7385,G007385,Delhi,corporate,False,True
7386,G007386,Kolkata,leisure,True,True
7387,G007387,Coimbatore,corporate,True,True
7388,G007388,Delhi,corporate,True,True
7389,G007389,Coimbatore,corporate,False,True
7390,G007390,Pune,corporate,True,True
7391,G007391,Jaipur,corporate,True,True
7392,G007392,Raipur,corporate,True,True
7393,G007393,Delhi,corporate,True,True
7394,G007394,Mumbai,leisure,True,True
7395,G007395,Raipur,leisure,True,True
7396,G007396,Nagpur,relocation,True,True
7397,G007397,Pune,relocation,True,True
7398,G007398,Delhi,corporate,False,True
7399,G007399,Lucknow,unknown,True,True
7400,G007400,Chennai,corporate,True,True
7401,G007401,Kochi,corporate,True,True
7402,G007402,Ahmedabad,corporate,True,True
7403,G007403,Kolkata,corporate,True,True
7404,G007404,Kochi,corporate,True,True
7405,G007405,Nagpur,corporate,True,True
7406,G007406,Coimbatore,leisure,True,True
7407,G007407,Ahmedabad,corporate,True,True
7408,G007408,Jaipur,corporate,True,True
7409,G007409,Hyderabad,relocation,True,True
7410,G007410,Jaipur,corporate,True,True
7411,G007411,Coimbatore,corporate,True,False
7412,G007412,Mumbai,corporate,True,True
7413,G007413,Coimbatore,relocation,True,True
7414,G007414,Delhi,corporate,True,True
7415,G007415,Chennai,leisure,True,True
7416,G007416,Mumbai,corporate,True,True
7417,G007417,Ahmedabad,corporate,True,True
7418,G007418,Raipur,relocation,True,True
7419,G007419,Mumbai,relocation,True,True
7420,G007420,Mumbai,corporate,True,True
7421,G007421,Nagpur,corporate,True,True
7422,G007422,Jaipur,relocation,True,True
7423,G007423,Kochi,corporate,True,False
7424,G007424,Coimbatore,corporate,True,True
7425,G007425,Kochi,corporate,True,True
7426,G007426,Kolkata,leisure,True,True
7427,G007427,Kolkata,corporate,True,True
